Categorii de unitati sanitare, Forme de proprietate , Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar, Valoare
Cabinete medicale de specialitate, Total, Teleorman, Anul 2011, Numar, 121
Cabinete medicale de specialitate, Total, Teleorman, Anul 2012, Numar, 128
Cabinete medicale de specialitate, Total, Teleorman, Anul 2013, Numar, 128
Cabinete medicale de specialitate, Total, Teleorman, Anul 2014, Numar, 137
Cabinete medicale de specialitate, Total, Teleorman, Anul 2015, Numar, 141
Cabinete medicale de specialitate, Total, Teleorman, Anul 2016, Numar, 150
Cabinete medicale de specialitate, Total, Teleorman, Anul 2017, Numar, 148
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2000, Numar, 140
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2001, Numar, 356
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2002, Numar, 187
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2003, Numar, 796
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2004, Numar, 774
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2005, Numar, 872
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2006, Numar, 1026
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2007, Numar, 1114
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2008, Numar, 1184
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2009, Numar, 1402
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2010, Numar, 1326
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2011, Numar, 1642
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2012, Numar, 1721
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2013, Numar, 1816
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2014, Numar, 1887
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2015, Numar, 1737
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2016, Numar, 1847
Cabinete medicale de specialitate, Total, Regiunea BUCURESTI - ILFOV, Anul 2017, Numar, 1930
Cabinete medicale de specialitate, Total, Ilfov, Anul 2003, Numar, 29
Cabinete medicale de specialitate, Total, Ilfov, Anul 2004, Numar, 25
Cabinete medicale de specialitate, Total, Ilfov, Anul 2005, Numar, 28
Cabinete medicale de specialitate, Total, Ilfov, Anul 2006, Numar, 84
Cabinete medicale de specialitate, Total, Ilfov, Anul 2007, Numar, 104
Cabinete medicale de specialitate, Total, Ilfov, Anul 2008, Numar, 109
Cabinete medicale de specialitate, Total, Ilfov, Anul 2009, Numar, 131
Cabinete medicale de specialitate, Total, Ilfov, Anul 2010, Numar, 115
Cabinete medicale de specialitate, Total, Ilfov, Anul 2011, Numar, 150
Cabinete medicale de specialitate, Total, Ilfov, Anul 2012, Numar, 166
Cabinete medicale de specialitate, Total, Ilfov, Anul 2013, Numar, 179
Cabinete medicale de specialitate, Total, Ilfov, Anul 2014, Numar, 212
Cabinete medicale de specialitate, Total, Ilfov, Anul 2015, Numar, 222
Cabinete medicale de specialitate, Total, Ilfov, Anul 2016, Numar, 253
Cabinete medicale de specialitate, Total, Ilfov, Anul 2017, Numar, 276
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2000, Numar, 140
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2001, Numar, 356
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2002, Numar, 187
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2003, Numar, 767
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2004, Numar, 749
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2005, Numar, 844
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2006, Numar, 942
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2007, Numar, 1010
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2008, Numar, 1075
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2009, Numar, 1271
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2010, Numar, 1211
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2011, Numar, 1492
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2012, Numar, 1555
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2013, Numar, 1637
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2014, Numar, 1675
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2015, Numar, 1515
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2016, Numar, 1594
Cabinete medicale de specialitate, Total, Municipiul Bucuresti, Anul 2017, Numar, 1654
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2000, Numar, 103
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2001, Numar, 319
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2002, Numar, 255
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2003, Numar, 1163
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2004, Numar, 1229
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2005, Numar, 1354
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2006, Numar, 1721
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2007, Numar, 2045
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2008, Numar, 2166
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2009, Numar, 2317
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2010, Numar, 2391
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2011, Numar, 2476
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2012, Numar, 2543
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2013, Numar, 2691
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2014, Numar, 2247
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2015, Numar, 2298
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2016, Numar, 2407
Cabinete medicale de specialitate, Total, MACROREGIUNEA PATRU, Anul 2017, Numar, 2499
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2000, Numar, 7
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2001, Numar, 8
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2002, Numar, 8
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2003, Numar, 387
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2004, Numar, 452
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2005, Numar, 510
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2006, Numar, 811
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2007, Numar, 920
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2008, Numar, 960
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2009, Numar, 1083
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2010, Numar, 1084
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2011, Numar, 1166
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2012, Numar, 1263
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2013, Numar, 1386
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2014, Numar, 964
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2015, Numar, 947
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2016, Numar, 987
Cabinete medicale de specialitate, Total, Regiunea SUD-VEST OLTENIA, Anul 2017, Numar, 1066
Cabinete medicale de specialitate, Total, Dolj, Anul 2002, Numar, 1
Cabinete medicale de specialitate, Total, Dolj, Anul 2003, Numar, 151
Cabinete medicale de specialitate, Total, Dolj, Anul 2004, Numar, 203
Cabinete medicale de specialitate, Total, Dolj, Anul 2005, Numar, 225
Cabinete medicale de specialitate, Total, Dolj, Anul 2006, Numar, 495
Cabinete medicale de specialitate, Total, Dolj, Anul 2007, Numar, 580
Cabinete medicale de specialitate, Total, Dolj, Anul 2008, Numar, 587
Cabinete medicale de specialitate, Total, Dolj, Anul 2009, Numar, 644
Cabinete medicale de specialitate, Total, Dolj, Anul 2010, Numar, 662
Cabinete medicale de specialitate, Total, Dolj, Anul 2011, Numar, 695
Cabinete medicale de specialitate, Total, Dolj, Anul 2012, Numar, 699
Cabinete medicale de specialitate, Total, Dolj, Anul 2013, Numar, 798
Cabinete medicale de specialitate, Total, Dolj, Anul 2014, Numar, 336
Cabinete medicale de specialitate, Total, Dolj, Anul 2015, Numar, 300
Cabinete medicale de specialitate, Total, Dolj, Anul 2016, Numar, 315
Cabinete medicale de specialitate, Total, Dolj, Anul 2017, Numar, 330
Cabinete medicale de specialitate, Total, Gorj, Anul 2001, Numar, 1
Cabinete medicale de specialitate, Total, Gorj, Anul 2003, Numar, 67
Cabinete medicale de specialitate, Total, Gorj, Anul 2004, Numar, 73
Cabinete medicale de specialitate, Total, Gorj, Anul 2005, Numar, 77
Cabinete medicale de specialitate, Total, Gorj, Anul 2006, Numar, 85
Cabinete medicale de specialitate, Total, Gorj, Anul 2007, Numar, 95
Cabinete medicale de specialitate, Total, Gorj, Anul 2008, Numar, 107
Cabinete medicale de specialitate, Total, Gorj, Anul 2009, Numar, 112
Cabinete medicale de specialitate, Total, Gorj, Anul 2010, Numar, 120
Cabinete medicale de specialitate, Total, Gorj, Anul 2011, Numar, 128
Cabinete medicale de specialitate, Total, Gorj, Anul 2012, Numar, 132
Cabinete medicale de specialitate, Total, Gorj, Anul 2013, Numar, 138
Cabinete medicale de specialitate, Total, Gorj, Anul 2014, Numar, 151
Cabinete medicale de specialitate, Total, Gorj, Anul 2015, Numar, 154
Cabinete medicale de specialitate, Total, Gorj, Anul 2016, Numar, 154
Cabinete medicale de specialitate, Total, Gorj, Anul 2017, Numar, 165
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2000, Numar, 1
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2001, Numar, 1
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2003, Numar, 60
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2004, Numar, 64
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2005, Numar, 70
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2006, Numar, 82
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2007, Numar, 83
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2008, Numar, 86
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2009, Numar, 91
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2010, Numar, 95
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2011, Numar, 97
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2012, Numar, 122
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2013, Numar, 132
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2014, Numar, 137
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2015, Numar, 141
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2016, Numar, 146
Cabinete medicale de specialitate, Total, Mehedinti, Anul 2017, Numar, 151
Cabinete medicale de specialitate, Total, Olt, Anul 2003, Numar, 24
Cabinete medicale de specialitate, Total, Olt, Anul 2004, Numar, 23
Cabinete medicale de specialitate, Total, Olt, Anul 2005, Numar, 35
Cabinete medicale de specialitate, Total, Olt, Anul 2006, Numar, 43
Cabinete medicale de specialitate, Total, Olt, Anul 2007, Numar, 56
Cabinete medicale de specialitate, Total, Olt, Anul 2008, Numar, 64
Cabinete medicale de specialitate, Total, Olt, Anul 2009, Numar, 64
Cabinete medicale de specialitate, Total, Olt, Anul 2010, Numar, 69
Cabinete medicale de specialitate, Total, Olt, Anul 2011, Numar, 71
Cabinete medicale de specialitate, Total, Olt, Anul 2012, Numar, 90
Cabinete medicale de specialitate, Total, Olt, Anul 2013, Numar, 90
Cabinete medicale de specialitate, Total, Olt, Anul 2014, Numar, 90
Cabinete medicale de specialitate, Total, Olt, Anul 2015, Numar, 90
Cabinete medicale de specialitate, Total, Olt, Anul 2016, Numar, 91
Cabinete medicale de specialitate, Total, Olt, Anul 2017, Numar, 90
Cabinete medicale de specialitate, Total, Valcea, Anul 2000, Numar, 6
Cabinete medicale de specialitate, Total, Valcea, Anul 2001, Numar, 6
Cabinete medicale de specialitate, Total, Valcea, Anul 2002, Numar, 7
Cabinete medicale de specialitate, Total, Valcea, Anul 2003, Numar, 85
Cabinete medicale de specialitate, Total, Valcea, Anul 2004, Numar, 89
Cabinete medicale de specialitate, Total, Valcea, Anul 2005, Numar, 103
Cabinete medicale de specialitate, Total, Valcea, Anul 2006, Numar, 106
Cabinete medicale de specialitate, Total, Valcea, Anul 2007, Numar, 106
Cabinete medicale de specialitate, Total, Valcea, Anul 2008, Numar, 116
Cabinete medicale de specialitate, Total, Valcea, Anul 2009, Numar, 172
Cabinete medicale de specialitate, Total, Valcea, Anul 2010, Numar, 138
Cabinete medicale de specialitate, Total, Valcea, Anul 2011, Numar, 175
Cabinete medicale de specialitate, Total, Valcea, Anul 2012, Numar, 220
Cabinete medicale de specialitate, Total, Valcea, Anul 2013, Numar, 228
Cabinete medicale de specialitate, Total, Valcea, Anul 2014, Numar, 250
Cabinete medicale de specialitate, Total, Valcea, Anul 2015, Numar, 262
Cabinete medicale de specialitate, Total, Valcea, Anul 2016, Numar, 281
Cabinete medicale de specialitate, Total, Valcea, Anul 2017, Numar, 330
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2000, Numar, 96
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2001, Numar, 311
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2002, Numar, 247
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2003, Numar, 776
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2004, Numar, 777
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2005, Numar, 844
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2006, Numar, 910
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2007, Numar, 1125
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2008, Numar, 1206
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2009, Numar, 1234
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2010, Numar, 1307
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2011, Numar, 1310
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2012, Numar, 1280
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2013, Numar, 1305
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2014, Numar, 1283
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2015, Numar, 1351
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2016, Numar, 1420
Cabinete medicale de specialitate, Total, Regiunea VEST, Anul 2017, Numar, 1433
Cabinete medicale de specialitate, Total, Arad, Anul 2000, Numar, 26
Cabinete medicale de specialitate, Total, Arad, Anul 2001, Numar, 87
Cabinete medicale de specialitate, Total, Arad, Anul 2002, Numar, 50
Cabinete medicale de specialitate, Total, Arad, Anul 2003, Numar, 257
Cabinete medicale de specialitate, Total, Arad, Anul 2004, Numar, 192
Cabinete medicale de specialitate, Total, Arad, Anul 2005, Numar, 185
Cabinete medicale de specialitate, Total, Arad, Anul 2006, Numar, 193
Cabinete medicale de specialitate, Total, Arad, Anul 2007, Numar, 199
Cabinete medicale de specialitate, Total, Arad, Anul 2008, Numar, 218
Cabinete medicale de specialitate, Total, Arad, Anul 2009, Numar, 243
Cabinete medicale de specialitate, Total, Arad, Anul 2010, Numar, 276
Cabinete medicale de specialitate, Total, Arad, Anul 2011, Numar, 275
Cabinete medicale de specialitate, Total, Arad, Anul 2012, Numar, 242
Cabinete medicale de specialitate, Total, Arad, Anul 2013, Numar, 264
Cabinete medicale de specialitate, Total, Arad, Anul 2014, Numar, 243
Cabinete medicale de specialitate, Total, Arad, Anul 2015, Numar, 243
Cabinete medicale de specialitate, Total, Arad, Anul 2016, Numar, 313
Cabinete medicale de specialitate, Total, Arad, Anul 2017, Numar, 283
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2000, Numar, 19
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2001, Numar, 80
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2002, Numar, 82
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2003, Numar, 122
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2004, Numar, 124
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2005, Numar, 128
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2006, Numar, 143
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2007, Numar, 150
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2008, Numar, 157
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2009, Numar, 153
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2010, Numar, 155
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2011, Numar, 161
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2012, Numar, 167
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2013, Numar, 174
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2014, Numar, 179
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2015, Numar, 180
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2016, Numar, 187
Cabinete medicale de specialitate, Total, Caras-Severin, Anul 2017, Numar, 189
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2000, Numar, 29
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2001, Numar, 119
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2002, Numar, 93
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2003, Numar, 171
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2004, Numar, 179
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2005, Numar, 235
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2006, Numar, 230
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2007, Numar, 235
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2008, Numar, 268
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2009, Numar, 247
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2010, Numar, 261
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2011, Numar, 236
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2012, Numar, 226
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2013, Numar, 219
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2014, Numar, 207
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2015, Numar, 219
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2016, Numar, 193
Cabinete medicale de specialitate, Total, Hunedoara, Anul 2017, Numar, 202
Cabinete medicale de specialitate, Total, Timis, Anul 2000, Numar, 22
Cabinete medicale de specialitate, Total, Timis, Anul 2001, Numar, 25
Cabinete medicale de specialitate, Total, Timis, Anul 2002, Numar, 22
Cabinete medicale de specialitate, Total, Timis, Anul 2003, Numar, 226
Cabinete medicale de specialitate, Total, Timis, Anul 2004, Numar, 282
Cabinete medicale de specialitate, Total, Timis, Anul 2005, Numar, 296
Cabinete medicale de specialitate, Total, Timis, Anul 2006, Numar, 344
Cabinete medicale de specialitate, Total, Timis, Anul 2007, Numar, 541
Cabinete medicale de specialitate, Total, Timis, Anul 2008, Numar, 563
Cabinete medicale de specialitate, Total, Timis, Anul 2009, Numar, 591
Cabinete medicale de specialitate, Total, Timis, Anul 2010, Numar, 615
Cabinete medicale de specialitate, Total, Timis, Anul 2011, Numar, 638
Cabinete medicale de specialitate, Total, Timis, Anul 2012, Numar, 645
Cabinete medicale de specialitate, Total, Timis, Anul 2013, Numar, 648
Cabinete medicale de specialitate, Total, Timis, Anul 2014, Numar, 654
Cabinete medicale de specialitate, Total, Timis, Anul 2015, Numar, 709
Cabinete medicale de specialitate, Total, Timis, Anul 2016, Numar, 727
Cabinete medicale de specialitate, Total, Timis, Anul 2017, Numar, 759
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2000, Numar, 804
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2001, Numar, 1314
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2002, Numar, 968
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2003, Numar, 1196
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2004, Numar, 1177
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2005, Numar, 1231
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2006, Numar, 1377
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2007, Numar, 1433
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2008, Numar, 1581
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2009, Numar, 1587
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2010, Numar, 1154
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2011, Numar, 1158
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2012, Numar, 1072
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2013, Numar, 938
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2014, Numar, 954
Cabinete medicale de specialitate, Proprietate publica, TOTAL, Anul 2015, Numar, 3
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2000, Numar, 173
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2001, Numar, 200
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2002, Numar, 210
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2003, Numar, 235
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2004, Numar, 256
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2005, Numar, 275
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2006, Numar, 306
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2007, Numar, 311
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2008, Numar, 398
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2009, Numar, 411
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2010, Numar, 376
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2011, Numar, 378
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2012, Numar, 388
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2013, Numar, 343
Cabinete medicale de specialitate, Proprietate publica, MACROREGIUNEA UNU, Anul 2014, Numar, 344
Cabinete medicale de specialitate, Proprietate publica, Regiunea NORD-VEST, Anul 2001, Numar, 13
Cabinete medicale de specialitate, Proprietate publica, Regiunea NORD-VEST, Anul 2002, Numar, 17
Cabinete medicale de specialitate, Proprietate publica, Regiunea NORD-VEST, Anul 2003, Numar, 27
Cabinete medicale de specialitate, Proprietate publica, Regiunea NORD-VEST, Anul 2004, Numar, 54
Cabinete medicale de specialitate, Proprietate publica, Regiunea NORD-VEST, Anul 2005, Numar, 71
Cabinete medicale de specialitate, Proprietate publica, Regiunea NORD-VEST, Anul 2006, Numar, 98
Cabinete medicale de specialitate, Proprietate publica, Regiunea NORD-VEST, Anul 2007, Numar, 95
Cabinete medicale de specialitate, Proprietate publica, Regiunea NORD-VEST, Anul 2008, Numar, 113
Cabinete medicale de specialitate, Proprietate publica, Regiunea NORD-VEST, Anul 2009, Numar, 113
Cabinete medicale de specialitate, Proprietate publica, Regiunea NORD-VEST, Anul 2010, Numar, 71
Cabinete medicale de specialitate, Proprietate publica, Regiunea NORD-VEST, Anul 2011, Numar, 72
Cabinete medicale de specialitate, Proprietate publica, Regiunea NORD-VEST, Anul 2012, Numar, 73
Cabinete medicale de specialitate, Proprietate publica, Regiunea NORD-VEST, Anul 2013, Numar, 69
Cabinete medicale de specialitate, Proprietate publica, Regiunea NORD-VEST, Anul 2014, Numar, 69
Cabinete medicale de specialitate, Proprietate publica, Bihor, Anul 2001, Numar, 13
Cabinete medicale de specialitate, Proprietate publica, Bihor, Anul 2002, Numar, 17
Cabinete medicale de specialitate, Proprietate publica, Bihor, Anul 2003, Numar, 19
Cabinete medicale de specialitate, Proprietate publica, Bihor, Anul 2004, Numar, 19
Cabinete medicale de specialitate, Proprietate publica, Bihor, Anul 2006, Numar, 2
Cabinete medicale de specialitate, Proprietate publica, Bihor, Anul 2007, Numar, 3
Cabinete medicale de specialitate, Proprietate publica, Bihor, Anul 2008, Numar, 4
Cabinete medicale de specialitate, Proprietate publica, Cluj, Anul 2003, Numar, 7
Cabinete medicale de specialitate, Proprietate publica, Cluj, Anul 2004, Numar, 34
Cabinete medicale de specialitate, Proprietate publica, Cluj, Anul 2005, Numar, 35
Cabinete medicale de specialitate, Proprietate publica, Cluj, Anul 2006, Numar, 40
Cabinete medicale de specialitate, Proprietate publica, Cluj, Anul 2007, Numar, 36
Cabinete medicale de specialitate, Proprietate publica, Cluj, Anul 2008, Numar, 47
Cabinete medicale de specialitate, Proprietate publica, Cluj, Anul 2009, Numar, 48
Cabinete medicale de specialitate, Proprietate publica, Cluj, Anul 2010, Numar, 35
Cabinete medicale de specialitate, Proprietate publica, Cluj, Anul 2011, Numar, 35
Cabinete medicale de specialitate, Proprietate publica, Cluj, Anul 2012, Numar, 36
Cabinete medicale de specialitate, Proprietate publica, Cluj, Anul 2013, Numar, 34
Cabinete medicale de specialitate, Proprietate publica, Cluj, Anul 2014, Numar, 34
Cabinete medicale de specialitate, Proprietate publica, Maramures, Anul 2003, Numar, 1
Cabinete medicale de specialitate, Proprietate publica, Maramures, Anul 2004, Numar, 1
Cabinete medicale de specialitate, Proprietate publica, Maramures, Anul 2005, Numar, 36
Cabinete medicale de specialitate, Proprietate publica, Maramures, Anul 2006, Numar, 56
Cabinete medicale de specialitate, Proprietate publica, Maramures, Anul 2007, Numar, 56
Cabinete medicale de specialitate, Proprietate publica, Maramures, Anul 2008, Numar, 55
Cabinete medicale de specialitate, Proprietate publica, Maramures, Anul 2009, Numar, 65
Cabinete medicale de specialitate, Proprietate publica, Maramures, Anul 2010, Numar, 36
Cabinete medicale de specialitate, Proprietate publica, Maramures, Anul 2011, Numar, 37
Cabinete medicale de specialitate, Proprietate publica, Maramures, Anul 2012, Numar, 37
