Categorii de unitati sanitare, Forme de proprietate , Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar, Valoare
Cabinete stomatologice, Total, Giurgiu, Anul 1998, Numar, 10
Cabinete stomatologice, Total, Giurgiu, Anul 1999, Numar, 11
Cabinete stomatologice, Total, Giurgiu, Anul 2000, Numar, 51
Cabinete stomatologice, Total, Giurgiu, Anul 2001, Numar, 57
Cabinete stomatologice, Total, Giurgiu, Anul 2002, Numar, 59
Cabinete stomatologice, Total, Giurgiu, Anul 2003, Numar, 57
Cabinete stomatologice, Total, Giurgiu, Anul 2004, Numar, 56
Cabinete stomatologice, Total, Giurgiu, Anul 2005, Numar, 63
Cabinete stomatologice, Total, Giurgiu, Anul 2006, Numar, 68
Cabinete stomatologice, Total, Giurgiu, Anul 2007, Numar, 58
Cabinete stomatologice, Total, Giurgiu, Anul 2008, Numar, 57
Cabinete stomatologice, Total, Giurgiu, Anul 2009, Numar, 49
Cabinete stomatologice, Total, Giurgiu, Anul 2010, Numar, 51
Cabinete stomatologice, Total, Giurgiu, Anul 2011, Numar, 51
Cabinete stomatologice, Total, Giurgiu, Anul 2012, Numar, 53
Cabinete stomatologice, Total, Giurgiu, Anul 2013, Numar, 60
Cabinete stomatologice, Total, Giurgiu, Anul 2014, Numar, 62
Cabinete stomatologice, Total, Giurgiu, Anul 2015, Numar, 65
Cabinete stomatologice, Total, Giurgiu, Anul 2016, Numar, 72
Cabinete stomatologice, Total, Giurgiu, Anul 2017, Numar, 70
Cabinete stomatologice, Total, Ialomita, Anul 1997, Numar, 13
Cabinete stomatologice, Total, Ialomita, Anul 1998, Numar, 12
Cabinete stomatologice, Total, Ialomita, Anul 1999, Numar, 12
Cabinete stomatologice, Total, Ialomita, Anul 2000, Numar, 37
Cabinete stomatologice, Total, Ialomita, Anul 2001, Numar, 40
Cabinete stomatologice, Total, Ialomita, Anul 2002, Numar, 43
Cabinete stomatologice, Total, Ialomita, Anul 2003, Numar, 45
Cabinete stomatologice, Total, Ialomita, Anul 2004, Numar, 44
Cabinete stomatologice, Total, Ialomita, Anul 2005, Numar, 52
Cabinete stomatologice, Total, Ialomita, Anul 2006, Numar, 53
Cabinete stomatologice, Total, Ialomita, Anul 2007, Numar, 54
Cabinete stomatologice, Total, Ialomita, Anul 2008, Numar, 51
Cabinete stomatologice, Total, Ialomita, Anul 2009, Numar, 57
Cabinete stomatologice, Total, Ialomita, Anul 2010, Numar, 58
Cabinete stomatologice, Total, Ialomita, Anul 2011, Numar, 64
Cabinete stomatologice, Total, Ialomita, Anul 2012, Numar, 69
Cabinete stomatologice, Total, Ialomita, Anul 2013, Numar, 69
Cabinete stomatologice, Total, Ialomita, Anul 2014, Numar, 67
Cabinete stomatologice, Total, Ialomita, Anul 2015, Numar, 67
Cabinete stomatologice, Total, Ialomita, Anul 2016, Numar, 72
Cabinete stomatologice, Total, Ialomita, Anul 2017, Numar, 69
Cabinete stomatologice, Total, Prahova, Anul 1997, Numar, 105
Cabinete stomatologice, Total, Prahova, Anul 1998, Numar, 109
Cabinete stomatologice, Total, Prahova, Anul 1999, Numar, 147
Cabinete stomatologice, Total, Prahova, Anul 2000, Numar, 265
Cabinete stomatologice, Total, Prahova, Anul 2001, Numar, 265
Cabinete stomatologice, Total, Prahova, Anul 2002, Numar, 234
Cabinete stomatologice, Total, Prahova, Anul 2003, Numar, 253
Cabinete stomatologice, Total, Prahova, Anul 2004, Numar, 248
Cabinete stomatologice, Total, Prahova, Anul 2005, Numar, 189
Cabinete stomatologice, Total, Prahova, Anul 2006, Numar, 281
Cabinete stomatologice, Total, Prahova, Anul 2007, Numar, 288
Cabinete stomatologice, Total, Prahova, Anul 2008, Numar, 307
Cabinete stomatologice, Total, Prahova, Anul 2009, Numar, 326
Cabinete stomatologice, Total, Prahova, Anul 2010, Numar, 319
Cabinete stomatologice, Total, Prahova, Anul 2011, Numar, 328
Cabinete stomatologice, Total, Prahova, Anul 2012, Numar, 328
Cabinete stomatologice, Total, Prahova, Anul 2013, Numar, 338
Cabinete stomatologice, Total, Prahova, Anul 2014, Numar, 375
Cabinete stomatologice, Total, Prahova, Anul 2015, Numar, 481
Cabinete stomatologice, Total, Prahova, Anul 2016, Numar, 456
Cabinete stomatologice, Total, Prahova, Anul 2017, Numar, 472
Cabinete stomatologice, Total, Teleorman, Anul 1997, Numar, 17
Cabinete stomatologice, Total, Teleorman, Anul 1998, Numar, 17
Cabinete stomatologice, Total, Teleorman, Anul 1999, Numar, 20
Cabinete stomatologice, Total, Teleorman, Anul 2000, Numar, 64
Cabinete stomatologice, Total, Teleorman, Anul 2001, Numar, 73
Cabinete stomatologice, Total, Teleorman, Anul 2002, Numar, 70
Cabinete stomatologice, Total, Teleorman, Anul 2003, Numar, 72
Cabinete stomatologice, Total, Teleorman, Anul 2004, Numar, 75
Cabinete stomatologice, Total, Teleorman, Anul 2005, Numar, 83
Cabinete stomatologice, Total, Teleorman, Anul 2006, Numar, 90
Cabinete stomatologice, Total, Teleorman, Anul 2007, Numar, 80
Cabinete stomatologice, Total, Teleorman, Anul 2008, Numar, 40
Cabinete stomatologice, Total, Teleorman, Anul 2009, Numar, 83
Cabinete stomatologice, Total, Teleorman, Anul 2010, Numar, 79
Cabinete stomatologice, Total, Teleorman, Anul 2011, Numar, 79
Cabinete stomatologice, Total, Teleorman, Anul 2012, Numar, 83
Cabinete stomatologice, Total, Teleorman, Anul 2013, Numar, 84
Cabinete stomatologice, Total, Teleorman, Anul 2014, Numar, 95
Cabinete stomatologice, Total, Teleorman, Anul 2015, Numar, 98
Cabinete stomatologice, Total, Teleorman, Anul 2016, Numar, 98
Cabinete stomatologice, Total, Teleorman, Anul 2017, Numar, 101
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 1997, Numar, 703
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 1998, Numar, 486
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 1999, Numar, 771
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2000, Numar, 1368
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2001, Numar, 1414
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2002, Numar, 1310
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2003, Numar, 1458
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2004, Numar, 1513
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2005, Numar, 1767
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2006, Numar, 1886
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2007, Numar, 1959
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2008, Numar, 2046
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2009, Numar, 2185
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2010, Numar, 2325
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2011, Numar, 2446
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2012, Numar, 2503
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2013, Numar, 2595
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2014, Numar, 2738
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2015, Numar, 3057
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2016, Numar, 3153
Cabinete stomatologice, Total, Regiunea BUCURESTI - ILFOV, Anul 2017, Numar, 3220
Cabinete stomatologice, Total, Ilfov, Anul 1997, Numar, 12
Cabinete stomatologice, Total, Ilfov, Anul 1998, Numar, 12
Cabinete stomatologice, Total, Ilfov, Anul 1999, Numar, 12
Cabinete stomatologice, Total, Ilfov, Anul 2000, Numar, 55
Cabinete stomatologice, Total, Ilfov, Anul 2001, Numar, 57
Cabinete stomatologice, Total, Ilfov, Anul 2002, Numar, 68
Cabinete stomatologice, Total, Ilfov, Anul 2003, Numar, 71
Cabinete stomatologice, Total, Ilfov, Anul 2004, Numar, 65
Cabinete stomatologice, Total, Ilfov, Anul 2005, Numar, 73
Cabinete stomatologice, Total, Ilfov, Anul 2006, Numar, 82
Cabinete stomatologice, Total, Ilfov, Anul 2007, Numar, 88
Cabinete stomatologice, Total, Ilfov, Anul 2008, Numar, 92
Cabinete stomatologice, Total, Ilfov, Anul 2009, Numar, 102
Cabinete stomatologice, Total, Ilfov, Anul 2010, Numar, 120
Cabinete stomatologice, Total, Ilfov, Anul 2011, Numar, 124
Cabinete stomatologice, Total, Ilfov, Anul 2012, Numar, 127
Cabinete stomatologice, Total, Ilfov, Anul 2013, Numar, 127
Cabinete stomatologice, Total, Ilfov, Anul 2014, Numar, 150
Cabinete stomatologice, Total, Ilfov, Anul 2015, Numar, 161
Cabinete stomatologice, Total, Ilfov, Anul 2016, Numar, 178
Cabinete stomatologice, Total, Ilfov, Anul 2017, Numar, 191
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 1997, Numar, 691
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 1998, Numar, 474
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 1999, Numar, 759
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2000, Numar, 1313
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2001, Numar, 1357
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2002, Numar, 1242
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2003, Numar, 1387
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2004, Numar, 1448
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2005, Numar, 1694
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2006, Numar, 1804
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2007, Numar, 1871
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2008, Numar, 1954
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2009, Numar, 2083
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2010, Numar, 2205
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2011, Numar, 2322
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2012, Numar, 2376
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2013, Numar, 2468
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2014, Numar, 2588
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2015, Numar, 2896
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2016, Numar, 2975
Cabinete stomatologice, Total, Municipiul Bucuresti, Anul 2017, Numar, 3029
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 1997, Numar, 545
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 1998, Numar, 594
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 1999, Numar, 639
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2000, Numar, 1093
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2001, Numar, 1299
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2002, Numar, 1367
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2003, Numar, 1554
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2004, Numar, 1589
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2005, Numar, 1666
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2006, Numar, 1851
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2007, Numar, 1966
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2008, Numar, 2053
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2009, Numar, 2161
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2010, Numar, 2273
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2011, Numar, 2353
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2012, Numar, 2411
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2013, Numar, 2486
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2014, Numar, 2510
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2015, Numar, 2547
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2016, Numar, 2637
Cabinete stomatologice, Total, MACROREGIUNEA PATRU, Anul 2017, Numar, 2649
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 1997, Numar, 170
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 1998, Numar, 188
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 1999, Numar, 202
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2000, Numar, 408
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2001, Numar, 465
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2002, Numar, 484
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2003, Numar, 547
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2004, Numar, 582
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2005, Numar, 613
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2006, Numar, 727
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2007, Numar, 742
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2008, Numar, 784
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2009, Numar, 831
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2010, Numar, 846
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2011, Numar, 875
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2012, Numar, 911
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2013, Numar, 942
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2014, Numar, 983
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2015, Numar, 1006
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2016, Numar, 1025
Cabinete stomatologice, Total, Regiunea SUD-VEST OLTENIA, Anul 2017, Numar, 1073
Cabinete stomatologice, Total, Dolj, Anul 1997, Numar, 46
Cabinete stomatologice, Total, Dolj, Anul 1998, Numar, 55
Cabinete stomatologice, Total, Dolj, Anul 1999, Numar, 55
Cabinete stomatologice, Total, Dolj, Anul 2000, Numar, 107
Cabinete stomatologice, Total, Dolj, Anul 2001, Numar, 132
Cabinete stomatologice, Total, Dolj, Anul 2002, Numar, 135
Cabinete stomatologice, Total, Dolj, Anul 2003, Numar, 187
Cabinete stomatologice, Total, Dolj, Anul 2004, Numar, 208
Cabinete stomatologice, Total, Dolj, Anul 2005, Numar, 231
Cabinete stomatologice, Total, Dolj, Anul 2006, Numar, 293
Cabinete stomatologice, Total, Dolj, Anul 2007, Numar, 309
Cabinete stomatologice, Total, Dolj, Anul 2008, Numar, 327
Cabinete stomatologice, Total, Dolj, Anul 2009, Numar, 339
Cabinete stomatologice, Total, Dolj, Anul 2010, Numar, 363
Cabinete stomatologice, Total, Dolj, Anul 2011, Numar, 385
Cabinete stomatologice, Total, Dolj, Anul 2012, Numar, 402
Cabinete stomatologice, Total, Dolj, Anul 2013, Numar, 423
Cabinete stomatologice, Total, Dolj, Anul 2014, Numar, 430
Cabinete stomatologice, Total, Dolj, Anul 2015, Numar, 449
Cabinete stomatologice, Total, Dolj, Anul 2016, Numar, 467
Cabinete stomatologice, Total, Dolj, Anul 2017, Numar, 482
Cabinete stomatologice, Total, Gorj, Anul 1997, Numar, 34
Cabinete stomatologice, Total, Gorj, Anul 1998, Numar, 36
Cabinete stomatologice, Total, Gorj, Anul 1999, Numar, 43
Cabinete stomatologice, Total, Gorj, Anul 2000, Numar, 83
Cabinete stomatologice, Total, Gorj, Anul 2001, Numar, 79
Cabinete stomatologice, Total, Gorj, Anul 2002, Numar, 84
Cabinete stomatologice, Total, Gorj, Anul 2003, Numar, 85
Cabinete stomatologice, Total, Gorj, Anul 2004, Numar, 85
Cabinete stomatologice, Total, Gorj, Anul 2005, Numar, 86
Cabinete stomatologice, Total, Gorj, Anul 2006, Numar, 89
Cabinete stomatologice, Total, Gorj, Anul 2007, Numar, 94
Cabinete stomatologice, Total, Gorj, Anul 2008, Numar, 107
Cabinete stomatologice, Total, Gorj, Anul 2009, Numar, 119
Cabinete stomatologice, Total, Gorj, Anul 2010, Numar, 119
Cabinete stomatologice, Total, Gorj, Anul 2011, Numar, 126
Cabinete stomatologice, Total, Gorj, Anul 2012, Numar, 134
Cabinete stomatologice, Total, Gorj, Anul 2013, Numar, 145
Cabinete stomatologice, Total, Gorj, Anul 2014, Numar, 156
Cabinete stomatologice, Total, Gorj, Anul 2015, Numar, 159
Cabinete stomatologice, Total, Gorj, Anul 2016, Numar, 163
Cabinete stomatologice, Total, Gorj, Anul 2017, Numar, 163
Cabinete stomatologice, Total, Mehedinti, Anul 1997, Numar, 27
Cabinete stomatologice, Total, Mehedinti, Anul 1998, Numar, 30
Cabinete stomatologice, Total, Mehedinti, Anul 1999, Numar, 28
Cabinete stomatologice, Total, Mehedinti, Anul 2000, Numar, 57
Cabinete stomatologice, Total, Mehedinti, Anul 2001, Numar, 58
Cabinete stomatologice, Total, Mehedinti, Anul 2002, Numar, 67
Cabinete stomatologice, Total, Mehedinti, Anul 2003, Numar, 74
Cabinete stomatologice, Total, Mehedinti, Anul 2004, Numar, 69
Cabinete stomatologice, Total, Mehedinti, Anul 2005, Numar, 72
Cabinete stomatologice, Total, Mehedinti, Anul 2006, Numar, 77
Cabinete stomatologice, Total, Mehedinti, Anul 2007, Numar, 73
Cabinete stomatologice, Total, Mehedinti, Anul 2008, Numar, 74
Cabinete stomatologice, Total, Mehedinti, Anul 2009, Numar, 81
Cabinete stomatologice, Total, Mehedinti, Anul 2010, Numar, 85
Cabinete stomatologice, Total, Mehedinti, Anul 2011, Numar, 92
Cabinete stomatologice, Total, Mehedinti, Anul 2012, Numar, 100
Cabinete stomatologice, Total, Mehedinti, Anul 2013, Numar, 102
Cabinete stomatologice, Total, Mehedinti, Anul 2014, Numar, 109
Cabinete stomatologice, Total, Mehedinti, Anul 2015, Numar, 117
Cabinete stomatologice, Total, Mehedinti, Anul 2016, Numar, 116
Cabinete stomatologice, Total, Mehedinti, Anul 2017, Numar, 126
Cabinete stomatologice, Total, Olt, Anul 1997, Numar, 31
Cabinete stomatologice, Total, Olt, Anul 1998, Numar, 31
Cabinete stomatologice, Total, Olt, Anul 1999, Numar, 33
Cabinete stomatologice, Total, Olt, Anul 2000, Numar, 65
Cabinete stomatologice, Total, Olt, Anul 2001, Numar, 73
Cabinete stomatologice, Total, Olt, Anul 2002, Numar, 77
Cabinete stomatologice, Total, Olt, Anul 2003, Numar, 78
Cabinete stomatologice, Total, Olt, Anul 2004, Numar, 77
Cabinete stomatologice, Total, Olt, Anul 2005, Numar, 81
Cabinete stomatologice, Total, Olt, Anul 2006, Numar, 100
Cabinete stomatologice, Total, Olt, Anul 2007, Numar, 99
Cabinete stomatologice, Total, Olt, Anul 2008, Numar, 99
Cabinete stomatologice, Total, Olt, Anul 2009, Numar, 103
Cabinete stomatologice, Total, Olt, Anul 2010, Numar, 106
Cabinete stomatologice, Total, Olt, Anul 2011, Numar, 84
Cabinete stomatologice, Total, Olt, Anul 2012, Numar, 83
Cabinete stomatologice, Total, Olt, Anul 2013, Numar, 65
Cabinete stomatologice, Total, Olt, Anul 2014, Numar, 65
Cabinete stomatologice, Total, Olt, Anul 2015, Numar, 65
Cabinete stomatologice, Total, Olt, Anul 2016, Numar, 65
Cabinete stomatologice, Total, Olt, Anul 2017, Numar, 65
Cabinete stomatologice, Total, Valcea, Anul 1997, Numar, 32
Cabinete stomatologice, Total, Valcea, Anul 1998, Numar, 36
Cabinete stomatologice, Total, Valcea, Anul 1999, Numar, 43
Cabinete stomatologice, Total, Valcea, Anul 2000, Numar, 96
Cabinete stomatologice, Total, Valcea, Anul 2001, Numar, 123
Cabinete stomatologice, Total, Valcea, Anul 2002, Numar, 121
Cabinete stomatologice, Total, Valcea, Anul 2003, Numar, 123
Cabinete stomatologice, Total, Valcea, Anul 2004, Numar, 143
Cabinete stomatologice, Total, Valcea, Anul 2005, Numar, 143
Cabinete stomatologice, Total, Valcea, Anul 2006, Numar, 168
Cabinete stomatologice, Total, Valcea, Anul 2007, Numar, 167
Cabinete stomatologice, Total, Valcea, Anul 2008, Numar, 177
Cabinete stomatologice, Total, Valcea, Anul 2009, Numar, 189
Cabinete stomatologice, Total, Valcea, Anul 2010, Numar, 173
Cabinete stomatologice, Total, Valcea, Anul 2011, Numar, 188
Cabinete stomatologice, Total, Valcea, Anul 2012, Numar, 192
Cabinete stomatologice, Total, Valcea, Anul 2013, Numar, 207
Cabinete stomatologice, Total, Valcea, Anul 2014, Numar, 223
Cabinete stomatologice, Total, Valcea, Anul 2015, Numar, 216
Cabinete stomatologice, Total, Valcea, Anul 2016, Numar, 214
Cabinete stomatologice, Total, Valcea, Anul 2017, Numar, 237
Cabinete stomatologice, Total, Regiunea VEST, Anul 1997, Numar, 375
Cabinete stomatologice, Total, Regiunea VEST, Anul 1998, Numar, 406
Cabinete stomatologice, Total, Regiunea VEST, Anul 1999, Numar, 437
Cabinete stomatologice, Total, Regiunea VEST, Anul 2000, Numar, 685
Cabinete stomatologice, Total, Regiunea VEST, Anul 2001, Numar, 834
Cabinete stomatologice, Total, Regiunea VEST, Anul 2002, Numar, 883
Cabinete stomatologice, Total, Regiunea VEST, Anul 2003, Numar, 1007
Cabinete stomatologice, Total, Regiunea VEST, Anul 2004, Numar, 1007
Cabinete stomatologice, Total, Regiunea VEST, Anul 2005, Numar, 1053
Cabinete stomatologice, Total, Regiunea VEST, Anul 2006, Numar, 1124
Cabinete stomatologice, Total, Regiunea VEST, Anul 2007, Numar, 1224
Cabinete stomatologice, Total, Regiunea VEST, Anul 2008, Numar, 1269
Cabinete stomatologice, Total, Regiunea VEST, Anul 2009, Numar, 1330
Cabinete stomatologice, Total, Regiunea VEST, Anul 2010, Numar, 1427
Cabinete stomatologice, Total, Regiunea VEST, Anul 2011, Numar, 1478
Cabinete stomatologice, Total, Regiunea VEST, Anul 2012, Numar, 1500
Cabinete stomatologice, Total, Regiunea VEST, Anul 2013, Numar, 1544
Cabinete stomatologice, Total, Regiunea VEST, Anul 2014, Numar, 1527
Cabinete stomatologice, Total, Regiunea VEST, Anul 2015, Numar, 1541
Cabinete stomatologice, Total, Regiunea VEST, Anul 2016, Numar, 1612
Cabinete stomatologice, Total, Regiunea VEST, Anul 2017, Numar, 1576
Cabinete stomatologice, Total, Arad, Anul 1997, Numar, 47
Cabinete stomatologice, Total, Arad, Anul 1998, Numar, 54
Cabinete stomatologice, Total, Arad, Anul 1999, Numar, 55
Cabinete stomatologice, Total, Arad, Anul 2000, Numar, 117
Cabinete stomatologice, Total, Arad, Anul 2001, Numar, 251
Cabinete stomatologice, Total, Arad, Anul 2002, Numar, 262
Cabinete stomatologice, Total, Arad, Anul 2003, Numar, 267
Cabinete stomatologice, Total, Arad, Anul 2004, Numar, 219
Cabinete stomatologice, Total, Arad, Anul 2005, Numar, 235
Cabinete stomatologice, Total, Arad, Anul 2006, Numar, 276
Cabinete stomatologice, Total, Arad, Anul 2007, Numar, 304
Cabinete stomatologice, Total, Arad, Anul 2008, Numar, 320
Cabinete stomatologice, Total, Arad, Anul 2009, Numar, 345
Cabinete stomatologice, Total, Arad, Anul 2010, Numar, 365
Cabinete stomatologice, Total, Arad, Anul 2011, Numar, 385
Cabinete stomatologice, Total, Arad, Anul 2012, Numar, 391
Cabinete stomatologice, Total, Arad, Anul 2013, Numar, 412
Cabinete stomatologice, Total, Arad, Anul 2014, Numar, 384
Cabinete stomatologice, Total, Arad, Anul 2015, Numar, 383
Cabinete stomatologice, Total, Arad, Anul 2016, Numar, 443
Cabinete stomatologice, Total, Arad, Anul 2017, Numar, 381
Cabinete stomatologice, Total, Caras-Severin, Anul 1997, Numar, 41
Cabinete stomatologice, Total, Caras-Severin, Anul 1998, Numar, 46
Cabinete stomatologice, Total, Caras-Severin, Anul 1999, Numar, 47
Cabinete stomatologice, Total, Caras-Severin, Anul 2000, Numar, 92
Cabinete stomatologice, Total, Caras-Severin, Anul 2001, Numar, 83
Cabinete stomatologice, Total, Caras-Severin, Anul 2002, Numar, 97
Cabinete stomatologice, Total, Caras-Severin, Anul 2003, Numar, 100
Cabinete stomatologice, Total, Caras-Severin, Anul 2004, Numar, 100
Cabinete stomatologice, Total, Caras-Severin, Anul 2005, Numar, 109
Cabinete stomatologice, Total, Caras-Severin, Anul 2006, Numar, 117
Cabinete stomatologice, Total, Caras-Severin, Anul 2007, Numar, 122
Cabinete stomatologice, Total, Caras-Severin, Anul 2008, Numar, 131
Cabinete stomatologice, Total, Caras-Severin, Anul 2009, Numar, 135
Cabinete stomatologice, Total, Caras-Severin, Anul 2010, Numar, 136
Cabinete stomatologice, Total, Caras-Severin, Anul 2011, Numar, 142
Cabinete stomatologice, Total, Caras-Severin, Anul 2012, Numar, 144
Cabinete stomatologice, Total, Caras-Severin, Anul 2013, Numar, 147
Cabinete stomatologice, Total, Caras-Severin, Anul 2014, Numar, 152
Cabinete stomatologice, Total, Caras-Severin, Anul 2015, Numar, 151
Cabinete stomatologice, Total, Caras-Severin, Anul 2016, Numar, 152
Cabinete stomatologice, Total, Caras-Severin, Anul 2017, Numar, 155
Cabinete stomatologice, Total, Hunedoara, Anul 1997, Numar, 70
Cabinete stomatologice, Total, Hunedoara, Anul 1998, Numar, 70
Cabinete stomatologice, Total, Hunedoara, Anul 1999, Numar, 90
Cabinete stomatologice, Total, Hunedoara, Anul 2000, Numar, 143
Cabinete stomatologice, Total, Hunedoara, Anul 2001, Numar, 118
Cabinete stomatologice, Total, Hunedoara, Anul 2002, Numar, 91
Cabinete stomatologice, Total, Hunedoara, Anul 2003, Numar, 155
Cabinete stomatologice, Total, Hunedoara, Anul 2004, Numar, 160
Cabinete stomatologice, Total, Hunedoara, Anul 2005, Numar, 176
Cabinete stomatologice, Total, Hunedoara, Anul 2006, Numar, 200
Cabinete stomatologice, Total, Hunedoara, Anul 2007, Numar, 209
Cabinete stomatologice, Total, Hunedoara, Anul 2008, Numar, 216
Cabinete stomatologice, Total, Hunedoara, Anul 2009, Numar, 221
Cabinete stomatologice, Total, Hunedoara, Anul 2010, Numar, 228
Cabinete stomatologice, Total, Hunedoara, Anul 2011, Numar, 228
Cabinete stomatologice, Total, Hunedoara, Anul 2012, Numar, 237
Cabinete stomatologice, Total, Hunedoara, Anul 2013, Numar, 253
Cabinete stomatologice, Total, Hunedoara, Anul 2014, Numar, 248
Cabinete stomatologice, Total, Hunedoara, Anul 2015, Numar, 252
Cabinete stomatologice, Total, Hunedoara, Anul 2016, Numar, 242
Cabinete stomatologice, Total, Hunedoara, Anul 2017, Numar, 248
Cabinete stomatologice, Total, Timis, Anul 1997, Numar, 217
Cabinete stomatologice, Total, Timis, Anul 1998, Numar, 236
Cabinete stomatologice, Total, Timis, Anul 1999, Numar, 245
Cabinete stomatologice, Total, Timis, Anul 2000, Numar, 333
Cabinete stomatologice, Total, Timis, Anul 2001, Numar, 382
