Categorii de personal sanitar, Forme de proprietate , Sexe, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
Farmacisti, Total, Total, Ialomita, Anul 2008, Numar persoane, 68
Farmacisti, Total, Total, Ialomita, Anul 2009, Numar persoane, 75
Farmacisti, Total, Total, Ialomita, Anul 2010, Numar persoane, 80
Farmacisti, Total, Total, Ialomita, Anul 2011, Numar persoane, 90
Farmacisti, Total, Total, Ialomita, Anul 2012, Numar persoane, 89
Farmacisti, Total, Total, Ialomita, Anul 2013, Numar persoane, 104
Farmacisti, Total, Total, Ialomita, Anul 2014, Numar persoane, 105
Farmacisti, Total, Total, Ialomita, Anul 2015, Numar persoane, 111
Farmacisti, Total, Total, Ialomita, Anul 2016, Numar persoane, 122
Farmacisti, Total, Total, Ialomita, Anul 2017, Numar persoane, 123
Farmacisti, Total, Total, Prahova, Anul 1997, Numar persoane, 135
Farmacisti, Total, Total, Prahova, Anul 1998, Numar persoane, 206
Farmacisti, Total, Total, Prahova, Anul 1999, Numar persoane, 202
Farmacisti, Total, Total, Prahova, Anul 2000, Numar persoane, 312
Farmacisti, Total, Total, Prahova, Anul 2001, Numar persoane, 283
Farmacisti, Total, Total, Prahova, Anul 2002, Numar persoane, 253
Farmacisti, Total, Total, Prahova, Anul 2003, Numar persoane, 259
Farmacisti, Total, Total, Prahova, Anul 2004, Numar persoane, 274
Farmacisti, Total, Total, Prahova, Anul 2005, Numar persoane, 324
Farmacisti, Total, Total, Prahova, Anul 2006, Numar persoane, 307
Farmacisti, Total, Total, Prahova, Anul 2007, Numar persoane, 321
Farmacisti, Total, Total, Prahova, Anul 2008, Numar persoane, 328
Farmacisti, Total, Total, Prahova, Anul 2009, Numar persoane, 390
Farmacisti, Total, Total, Prahova, Anul 2010, Numar persoane, 401
Farmacisti, Total, Total, Prahova, Anul 2011, Numar persoane, 444
Farmacisti, Total, Total, Prahova, Anul 2012, Numar persoane, 459
Farmacisti, Total, Total, Prahova, Anul 2013, Numar persoane, 497
Farmacisti, Total, Total, Prahova, Anul 2014, Numar persoane, 473
Farmacisti, Total, Total, Prahova, Anul 2015, Numar persoane, 456
Farmacisti, Total, Total, Prahova, Anul 2016, Numar persoane, 470
Farmacisti, Total, Total, Prahova, Anul 2017, Numar persoane, 468
Farmacisti, Total, Total, Teleorman, Anul 1997, Numar persoane, 99
Farmacisti, Total, Total, Teleorman, Anul 1998, Numar persoane, 95
Farmacisti, Total, Total, Teleorman, Anul 1999, Numar persoane, 93
Farmacisti, Total, Total, Teleorman, Anul 2000, Numar persoane, 97
Farmacisti, Total, Total, Teleorman, Anul 2001, Numar persoane, 84
Farmacisti, Total, Total, Teleorman, Anul 2002, Numar persoane, 100
Farmacisti, Total, Total, Teleorman, Anul 2003, Numar persoane, 100
Farmacisti, Total, Total, Teleorman, Anul 2004, Numar persoane, 111
Farmacisti, Total, Total, Teleorman, Anul 2005, Numar persoane, 112
Farmacisti, Total, Total, Teleorman, Anul 2006, Numar persoane, 122
Farmacisti, Total, Total, Teleorman, Anul 2007, Numar persoane, 122
Farmacisti, Total, Total, Teleorman, Anul 2008, Numar persoane, 122
Farmacisti, Total, Total, Teleorman, Anul 2009, Numar persoane, 122
Farmacisti, Total, Total, Teleorman, Anul 2010, Numar persoane, 86
Farmacisti, Total, Total, Teleorman, Anul 2011, Numar persoane, 88
Farmacisti, Total, Total, Teleorman, Anul 2012, Numar persoane, 89
Farmacisti, Total, Total, Teleorman, Anul 2013, Numar persoane, 91
Farmacisti, Total, Total, Teleorman, Anul 2014, Numar persoane, 102
Farmacisti, Total, Total, Teleorman, Anul 2015, Numar persoane, 107
Farmacisti, Total, Total, Teleorman, Anul 2016, Numar persoane, 102
Farmacisti, Total, Total, Teleorman, Anul 2017, Numar persoane, 107
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 1997, Numar persoane, 675
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 1998, Numar persoane, 707
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 1999, Numar persoane, 1151
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2000, Numar persoane, 1096
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2001, Numar persoane, 1071
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2002, Numar persoane, 1063
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2003, Numar persoane, 1023
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2004, Numar persoane, 1460
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2005, Numar persoane, 1708
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2006, Numar persoane, 1852
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2007, Numar persoane, 2184
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2008, Numar persoane, 2218
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2009, Numar persoane, 2349
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2010, Numar persoane, 3805
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2011, Numar persoane, 4033
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2012, Numar persoane, 4272
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2013, Numar persoane, 4516
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2014, Numar persoane, 4761
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2015, Numar persoane, 4755
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2016, Numar persoane, 4367
Farmacisti, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2017, Numar persoane, 4591
Farmacisti, Total, Total, Ilfov, Anul 1997, Numar persoane, 12
Farmacisti, Total, Total, Ilfov, Anul 1998, Numar persoane, 11
Farmacisti, Total, Total, Ilfov, Anul 1999, Numar persoane, 31
Farmacisti, Total, Total, Ilfov, Anul 2000, Numar persoane, 34
Farmacisti, Total, Total, Ilfov, Anul 2001, Numar persoane, 48
Farmacisti, Total, Total, Ilfov, Anul 2002, Numar persoane, 57
Farmacisti, Total, Total, Ilfov, Anul 2003, Numar persoane, 70
Farmacisti, Total, Total, Ilfov, Anul 2004, Numar persoane, 80
Farmacisti, Total, Total, Ilfov, Anul 2005, Numar persoane, 148
Farmacisti, Total, Total, Ilfov, Anul 2006, Numar persoane, 139
Farmacisti, Total, Total, Ilfov, Anul 2007, Numar persoane, 149
Farmacisti, Total, Total, Ilfov, Anul 2008, Numar persoane, 144
Farmacisti, Total, Total, Ilfov, Anul 2009, Numar persoane, 165
Farmacisti, Total, Total, Ilfov, Anul 2010, Numar persoane, 150
Farmacisti, Total, Total, Ilfov, Anul 2011, Numar persoane, 148
Farmacisti, Total, Total, Ilfov, Anul 2012, Numar persoane, 137
Farmacisti, Total, Total, Ilfov, Anul 2013, Numar persoane, 127
Farmacisti, Total, Total, Ilfov, Anul 2014, Numar persoane, 218
Farmacisti, Total, Total, Ilfov, Anul 2015, Numar persoane, 200
Farmacisti, Total, Total, Ilfov, Anul 2016, Numar persoane, 199
Farmacisti, Total, Total, Ilfov, Anul 2017, Numar persoane, 183
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 1997, Numar persoane, 663
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 1998, Numar persoane, 696
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 1999, Numar persoane, 1120
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2000, Numar persoane, 1062
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2001, Numar persoane, 1023
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2002, Numar persoane, 1006
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2003, Numar persoane, 953
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2004, Numar persoane, 1380
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2005, Numar persoane, 1560
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2006, Numar persoane, 1713
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2007, Numar persoane, 2035
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2008, Numar persoane, 2074
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2009, Numar persoane, 2184
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2010, Numar persoane, 3655
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2011, Numar persoane, 3885
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2012, Numar persoane, 4135
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2013, Numar persoane, 4389
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2014, Numar persoane, 4543
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2015, Numar persoane, 4555
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2016, Numar persoane, 4168
Farmacisti, Total, Total, Municipiul Bucuresti, Anul 2017, Numar persoane, 4408
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 1997, Numar persoane, 1175
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 1998, Numar persoane, 1238
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 1999, Numar persoane, 1243
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2000, Numar persoane, 1260
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2001, Numar persoane, 1277
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2002, Numar persoane, 1290
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2003, Numar persoane, 1391
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2004, Numar persoane, 1540
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2005, Numar persoane, 1726
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2006, Numar persoane, 1992
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2007, Numar persoane, 2212
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2008, Numar persoane, 2318
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2009, Numar persoane, 2334
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2010, Numar persoane, 2391
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2011, Numar persoane, 2482
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2012, Numar persoane, 2462
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2013, Numar persoane, 2511
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2014, Numar persoane, 2696
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2015, Numar persoane, 2746
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2016, Numar persoane, 2821
Farmacisti, Total, Total, MACROREGIUNEA PATRU, Anul 2017, Numar persoane, 3022
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 1997, Numar persoane, 572
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 1998, Numar persoane, 595
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 1999, Numar persoane, 611
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2000, Numar persoane, 573
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2001, Numar persoane, 593
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2002, Numar persoane, 584
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2003, Numar persoane, 648
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2004, Numar persoane, 717
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2005, Numar persoane, 915
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2006, Numar persoane, 1015
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2007, Numar persoane, 1041
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2008, Numar persoane, 1121
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2009, Numar persoane, 1151
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2010, Numar persoane, 1178
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2011, Numar persoane, 1187
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2012, Numar persoane, 1254
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2013, Numar persoane, 1272
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2014, Numar persoane, 1402
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2015, Numar persoane, 1447
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2016, Numar persoane, 1500
Farmacisti, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2017, Numar persoane, 1699
Farmacisti, Total, Total, Dolj, Anul 1997, Numar persoane, 217
Farmacisti, Total, Total, Dolj, Anul 1998, Numar persoane, 241
Farmacisti, Total, Total, Dolj, Anul 1999, Numar persoane, 253
Farmacisti, Total, Total, Dolj, Anul 2000, Numar persoane, 206
Farmacisti, Total, Total, Dolj, Anul 2001, Numar persoane, 618
Farmacisti, Total, Total, Dolj, Anul 2002, Numar persoane, 215
Farmacisti, Total, Total, Dolj, Anul 2003, Numar persoane, 230
Farmacisti, Total, Total, Dolj, Anul 2004, Numar persoane, 259
Farmacisti, Total, Total, Dolj, Anul 2005, Numar persoane, 439
Farmacisti, Total, Total, Dolj, Anul 2006, Numar persoane, 529
Farmacisti, Total, Total, Dolj, Anul 2007, Numar persoane, 532
Farmacisti, Total, Total, Dolj, Anul 2008, Numar persoane, 580
Farmacisti, Total, Total, Dolj, Anul 2009, Numar persoane, 605
Farmacisti, Total, Total, Dolj, Anul 2010, Numar persoane, 603
Farmacisti, Total, Total, Dolj, Anul 2011, Numar persoane, 610
Farmacisti, Total, Total, Dolj, Anul 2012, Numar persoane, 621
Farmacisti, Total, Total, Dolj, Anul 2013, Numar persoane, 617
Farmacisti, Total, Total, Dolj, Anul 2014, Numar persoane, 721
Farmacisti, Total, Total, Dolj, Anul 2015, Numar persoane, 758
Farmacisti, Total, Total, Dolj, Anul 2016, Numar persoane, 816
Farmacisti, Total, Total, Dolj, Anul 2017, Numar persoane, 885
Farmacisti, Total, Total, Gorj, Anul 1997, Numar persoane, 76
Farmacisti, Total, Total, Gorj, Anul 1998, Numar persoane, 75
Farmacisti, Total, Total, Gorj, Anul 1999, Numar persoane, 77
Farmacisti, Total, Total, Gorj, Anul 2000, Numar persoane, 83
Farmacisti, Total, Total, Gorj, Anul 2001, Numar persoane, 73
Farmacisti, Total, Total, Gorj, Anul 2002, Numar persoane, 70
Farmacisti, Total, Total, Gorj, Anul 2003, Numar persoane, 90
Farmacisti, Total, Total, Gorj, Anul 2004, Numar persoane, 110
Farmacisti, Total, Total, Gorj, Anul 2005, Numar persoane, 110
Farmacisti, Total, Total, Gorj, Anul 2006, Numar persoane, 116
Farmacisti, Total, Total, Gorj, Anul 2007, Numar persoane, 118
Farmacisti, Total, Total, Gorj, Anul 2008, Numar persoane, 122
Farmacisti, Total, Total, Gorj, Anul 2009, Numar persoane, 127
Farmacisti, Total, Total, Gorj, Anul 2010, Numar persoane, 133
Farmacisti, Total, Total, Gorj, Anul 2011, Numar persoane, 147
Farmacisti, Total, Total, Gorj, Anul 2012, Numar persoane, 154
Farmacisti, Total, Total, Gorj, Anul 2013, Numar persoane, 159
Farmacisti, Total, Total, Gorj, Anul 2014, Numar persoane, 161
Farmacisti, Total, Total, Gorj, Anul 2015, Numar persoane, 162
Farmacisti, Total, Total, Gorj, Anul 2016, Numar persoane, 159
Farmacisti, Total, Total, Gorj, Anul 2017, Numar persoane, 265
Farmacisti, Total, Total, Mehedinti, Anul 1997, Numar persoane, 92
Farmacisti, Total, Total, Mehedinti, Anul 1998, Numar persoane, 85
Farmacisti, Total, Total, Mehedinti, Anul 1999, Numar persoane, 87
Farmacisti, Total, Total, Mehedinti, Anul 2000, Numar persoane, 91
Farmacisti, Total, Total, Mehedinti, Anul 2001, Numar persoane, 100
Farmacisti, Total, Total, Mehedinti, Anul 2002, Numar persoane, 78
Farmacisti, Total, Total, Mehedinti, Anul 2003, Numar persoane, 105
Farmacisti, Total, Total, Mehedinti, Anul 2004, Numar persoane, 103
Farmacisti, Total, Total, Mehedinti, Anul 2005, Numar persoane, 100
Farmacisti, Total, Total, Mehedinti, Anul 2006, Numar persoane, 99
Farmacisti, Total, Total, Mehedinti, Anul 2007, Numar persoane, 112
Farmacisti, Total, Total, Mehedinti, Anul 2008, Numar persoane, 116
Farmacisti, Total, Total, Mehedinti, Anul 2009, Numar persoane, 125
Farmacisti, Total, Total, Mehedinti, Anul 2010, Numar persoane, 126
Farmacisti, Total, Total, Mehedinti, Anul 2011, Numar persoane, 125
Farmacisti, Total, Total, Mehedinti, Anul 2012, Numar persoane, 130
Farmacisti, Total, Total, Mehedinti, Anul 2013, Numar persoane, 130
Farmacisti, Total, Total, Mehedinti, Anul 2014, Numar persoane, 129
Farmacisti, Total, Total, Mehedinti, Anul 2015, Numar persoane, 132
Farmacisti, Total, Total, Mehedinti, Anul 2016, Numar persoane, 131
Farmacisti, Total, Total, Mehedinti, Anul 2017, Numar persoane, 139
Farmacisti, Total, Total, Olt, Anul 1997, Numar persoane, 99
Farmacisti, Total, Total, Olt, Anul 1998, Numar persoane, 99
Farmacisti, Total, Total, Olt, Anul 1999, Numar persoane, 99
Farmacisti, Total, Total, Olt, Anul 2000, Numar persoane, 96
Farmacisti, Total, Total, Olt, Anul 2001, Numar persoane, 99
Farmacisti, Total, Total, Olt, Anul 2002, Numar persoane, 104
Farmacisti, Total, Total, Olt, Anul 2003, Numar persoane, 109
Farmacisti, Total, Total, Olt, Anul 2004, Numar persoane, 116
Farmacisti, Total, Total, Olt, Anul 2005, Numar persoane, 121
Farmacisti, Total, Total, Olt, Anul 2006, Numar persoane, 123
Farmacisti, Total, Total, Olt, Anul 2007, Numar persoane, 128
Farmacisti, Total, Total, Olt, Anul 2008, Numar persoane, 129
Farmacisti, Total, Total, Olt, Anul 2009, Numar persoane, 131
Farmacisti, Total, Total, Olt, Anul 2010, Numar persoane, 131
Farmacisti, Total, Total, Olt, Anul 2011, Numar persoane, 132
Farmacisti, Total, Total, Olt, Anul 2012, Numar persoane, 153
Farmacisti, Total, Total, Olt, Anul 2013, Numar persoane, 151
Farmacisti, Total, Total, Olt, Anul 2014, Numar persoane, 153
Farmacisti, Total, Total, Olt, Anul 2015, Numar persoane, 153
Farmacisti, Total, Total, Olt, Anul 2016, Numar persoane, 154
Farmacisti, Total, Total, Olt, Anul 2017, Numar persoane, 155
Farmacisti, Total, Total, Valcea, Anul 1997, Numar persoane, 88
Farmacisti, Total, Total, Valcea, Anul 1998, Numar persoane, 95
Farmacisti, Total, Total, Valcea, Anul 1999, Numar persoane, 95
Farmacisti, Total, Total, Valcea, Anul 2000, Numar persoane, 97
Farmacisti, Total, Total, Valcea, Anul 2001, Numar persoane, 103
Farmacisti, Total, Total, Valcea, Anul 2002, Numar persoane, 117
Farmacisti, Total, Total, Valcea, Anul 2003, Numar persoane, 114
Farmacisti, Total, Total, Valcea, Anul 2004, Numar persoane, 129
Farmacisti, Total, Total, Valcea, Anul 2005, Numar persoane, 145
Farmacisti, Total, Total, Valcea, Anul 2006, Numar persoane, 148
Farmacisti, Total, Total, Valcea, Anul 2007, Numar persoane, 151
Farmacisti, Total, Total, Valcea, Anul 2008, Numar persoane, 174
Farmacisti, Total, Total, Valcea, Anul 2009, Numar persoane, 163
Farmacisti, Total, Total, Valcea, Anul 2010, Numar persoane, 185
Farmacisti, Total, Total, Valcea, Anul 2011, Numar persoane, 173
Farmacisti, Total, Total, Valcea, Anul 2012, Numar persoane, 196
Farmacisti, Total, Total, Valcea, Anul 2013, Numar persoane, 215
Farmacisti, Total, Total, Valcea, Anul 2014, Numar persoane, 238
Farmacisti, Total, Total, Valcea, Anul 2015, Numar persoane, 242
Farmacisti, Total, Total, Valcea, Anul 2016, Numar persoane, 240
Farmacisti, Total, Total, Valcea, Anul 2017, Numar persoane, 255
Farmacisti, Total, Total, Regiunea VEST, Anul 1997, Numar persoane, 603
Farmacisti, Total, Total, Regiunea VEST, Anul 1998, Numar persoane, 643
Farmacisti, Total, Total, Regiunea VEST, Anul 1999, Numar persoane, 632
Farmacisti, Total, Total, Regiunea VEST, Anul 2000, Numar persoane, 687
Farmacisti, Total, Total, Regiunea VEST, Anul 2001, Numar persoane, 684
Farmacisti, Total, Total, Regiunea VEST, Anul 2002, Numar persoane, 706
Farmacisti, Total, Total, Regiunea VEST, Anul 2003, Numar persoane, 743
Farmacisti, Total, Total, Regiunea VEST, Anul 2004, Numar persoane, 823
Farmacisti, Total, Total, Regiunea VEST, Anul 2005, Numar persoane, 811
Farmacisti, Total, Total, Regiunea VEST, Anul 2006, Numar persoane, 977
Farmacisti, Total, Total, Regiunea VEST, Anul 2007, Numar persoane, 1171
Farmacisti, Total, Total, Regiunea VEST, Anul 2008, Numar persoane, 1197
Farmacisti, Total, Total, Regiunea VEST, Anul 2009, Numar persoane, 1183
Farmacisti, Total, Total, Regiunea VEST, Anul 2010, Numar persoane, 1213
Farmacisti, Total, Total, Regiunea VEST, Anul 2011, Numar persoane, 1295
Farmacisti, Total, Total, Regiunea VEST, Anul 2012, Numar persoane, 1208
Farmacisti, Total, Total, Regiunea VEST, Anul 2013, Numar persoane, 1239
Farmacisti, Total, Total, Regiunea VEST, Anul 2014, Numar persoane, 1294
Farmacisti, Total, Total, Regiunea VEST, Anul 2015, Numar persoane, 1299
Farmacisti, Total, Total, Regiunea VEST, Anul 2016, Numar persoane, 1321
Farmacisti, Total, Total, Regiunea VEST, Anul 2017, Numar persoane, 1323
Farmacisti, Total, Total, Arad, Anul 1997, Numar persoane, 131
Farmacisti, Total, Total, Arad, Anul 1998, Numar persoane, 140
Farmacisti, Total, Total, Arad, Anul 1999, Numar persoane, 136
Farmacisti, Total, Total, Arad, Anul 2000, Numar persoane, 152
Farmacisti, Total, Total, Arad, Anul 2001, Numar persoane, 149
Farmacisti, Total, Total, Arad, Anul 2002, Numar persoane, 152
Farmacisti, Total, Total, Arad, Anul 2003, Numar persoane, 190
Farmacisti, Total, Total, Arad, Anul 2004, Numar persoane, 196
Farmacisti, Total, Total, Arad, Anul 2005, Numar persoane, 220
Farmacisti, Total, Total, Arad, Anul 2006, Numar persoane, 212
Farmacisti, Total, Total, Arad, Anul 2007, Numar persoane, 250
Farmacisti, Total, Total, Arad, Anul 2008, Numar persoane, 249
Farmacisti, Total, Total, Arad, Anul 2009, Numar persoane, 231
Farmacisti, Total, Total, Arad, Anul 2010, Numar persoane, 220
Farmacisti, Total, Total, Arad, Anul 2011, Numar persoane, 245
Farmacisti, Total, Total, Arad, Anul 2012, Numar persoane, 244
Farmacisti, Total, Total, Arad, Anul 2013, Numar persoane, 253
Farmacisti, Total, Total, Arad, Anul 2014, Numar persoane, 254
Farmacisti, Total, Total, Arad, Anul 2015, Numar persoane, 254
Farmacisti, Total, Total, Arad, Anul 2016, Numar persoane, 254
Farmacisti, Total, Total, Arad, Anul 2017, Numar persoane, 255
Farmacisti, Total, Total, Caras-Severin, Anul 1997, Numar persoane, 76
Farmacisti, Total, Total, Caras-Severin, Anul 1998, Numar persoane, 71
Farmacisti, Total, Total, Caras-Severin, Anul 1999, Numar persoane, 72
Farmacisti, Total, Total, Caras-Severin, Anul 2000, Numar persoane, 69
Farmacisti, Total, Total, Caras-Severin, Anul 2001, Numar persoane, 76
Farmacisti, Total, Total, Caras-Severin, Anul 2002, Numar persoane, 68
Farmacisti, Total, Total, Caras-Severin, Anul 2003, Numar persoane, 77
Farmacisti, Total, Total, Caras-Severin, Anul 2004, Numar persoane, 75
Farmacisti, Total, Total, Caras-Severin, Anul 2005, Numar persoane, 59
Farmacisti, Total, Total, Caras-Severin, Anul 2006, Numar persoane, 60
Farmacisti, Total, Total, Caras-Severin, Anul 2007, Numar persoane, 96
Farmacisti, Total, Total, Caras-Severin, Anul 2008, Numar persoane, 100
Farmacisti, Total, Total, Caras-Severin, Anul 2009, Numar persoane, 87
Farmacisti, Total, Total, Caras-Severin, Anul 2010, Numar persoane, 107
Farmacisti, Total, Total, Caras-Severin, Anul 2011, Numar persoane, 89
Farmacisti, Total, Total, Caras-Severin, Anul 2012, Numar persoane, 95
Farmacisti, Total, Total, Caras-Severin, Anul 2013, Numar persoane, 100
Farmacisti, Total, Total, Caras-Severin, Anul 2014, Numar persoane, 104
Farmacisti, Total, Total, Caras-Severin, Anul 2015, Numar persoane, 127
Farmacisti, Total, Total, Caras-Severin, Anul 2016, Numar persoane, 137
Farmacisti, Total, Total, Caras-Severin, Anul 2017, Numar persoane, 149
Farmacisti, Total, Total, Hunedoara, Anul 1997, Numar persoane, 180
Farmacisti, Total, Total, Hunedoara, Anul 1998, Numar persoane, 181
Farmacisti, Total, Total, Hunedoara, Anul 1999, Numar persoane, 172
Farmacisti, Total, Total, Hunedoara, Anul 2000, Numar persoane, 226
Farmacisti, Total, Total, Hunedoara, Anul 2001, Numar persoane, 207
Farmacisti, Total, Total, Hunedoara, Anul 2002, Numar persoane, 213
Farmacisti, Total, Total, Hunedoara, Anul 2003, Numar persoane, 209
Farmacisti, Total, Total, Hunedoara, Anul 2004, Numar persoane, 215
Farmacisti, Total, Total, Hunedoara, Anul 2005, Numar persoane, 212
Farmacisti, Total, Total, Hunedoara, Anul 2006, Numar persoane, 222
Farmacisti, Total, Total, Hunedoara, Anul 2007, Numar persoane, 260
Farmacisti, Total, Total, Hunedoara, Anul 2008, Numar persoane, 283
Farmacisti, Total, Total, Hunedoara, Anul 2009, Numar persoane, 283
Farmacisti, Total, Total, Hunedoara, Anul 2010, Numar persoane, 297
Farmacisti, Total, Total, Hunedoara, Anul 2011, Numar persoane, 310
Farmacisti, Total, Total, Hunedoara, Anul 2012, Numar persoane, 223
Farmacisti, Total, Total, Hunedoara, Anul 2013, Numar persoane, 225
Farmacisti, Total, Total, Hunedoara, Anul 2014, Numar persoane, 224
Farmacisti, Total, Total, Hunedoara, Anul 2015, Numar persoane, 223
Farmacisti, Total, Total, Hunedoara, Anul 2016, Numar persoane, 225
Farmacisti, Total, Total, Hunedoara, Anul 2017, Numar persoane, 225
Farmacisti, Total, Total, Timis, Anul 1997, Numar persoane, 216
Farmacisti, Total, Total, Timis, Anul 1998, Numar persoane, 251
Farmacisti, Total, Total, Timis, Anul 1999, Numar persoane, 252
Farmacisti, Total, Total, Timis, Anul 2000, Numar persoane, 240
Farmacisti, Total, Total, Timis, Anul 2001, Numar persoane, 252
Farmacisti, Total, Total, Timis, Anul 2002, Numar persoane, 273
Farmacisti, Total, Total, Timis, Anul 2003, Numar persoane, 267
Farmacisti, Total, Total, Timis, Anul 2004, Numar persoane, 337
Farmacisti, Total, Total, Timis, Anul 2005, Numar persoane, 320
Farmacisti, Total, Total, Timis, Anul 2006, Numar persoane, 483
Farmacisti, Total, Total, Timis, Anul 2007, Numar persoane, 565
Farmacisti, Total, Total, Timis, Anul 2008, Numar persoane, 565
Farmacisti, Total, Total, Timis, Anul 2009, Numar persoane, 582
Farmacisti, Total, Total, Timis, Anul 2010, Numar persoane, 589
Farmacisti, Total, Total, Timis, Anul 2011, Numar persoane, 651
Farmacisti, Total, Total, Timis, Anul 2012, Numar persoane, 646
