Categorii de personal sanitar, Forme de proprietate , Sexe, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
Personal sanitar mediu, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2006, Numar persoane, 20493
Personal sanitar mediu, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2007, Numar persoane, 27065
Personal sanitar mediu, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2008, Numar persoane, 19004
Personal sanitar mediu, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2009, Numar persoane, 18946
Personal sanitar mediu, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2010, Numar persoane, 18112
Personal sanitar mediu, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2011, Numar persoane, 18035
Personal sanitar mediu, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2012, Numar persoane, 18048
Personal sanitar mediu, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2013, Numar persoane, 18166
Personal sanitar mediu, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2014, Numar persoane, 18807
Personal sanitar mediu, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2015, Numar persoane, 20326
Personal sanitar mediu, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2016, Numar persoane, 21860
Personal sanitar mediu, Total, Total, Regiunea BUCURESTI - ILFOV, Anul 2017, Numar persoane, 22683
Personal sanitar mediu, Total, Total, Ilfov, Anul 1997, Numar persoane, 622
Personal sanitar mediu, Total, Total, Ilfov, Anul 1998, Numar persoane, 509
Personal sanitar mediu, Total, Total, Ilfov, Anul 1999, Numar persoane, 573
Personal sanitar mediu, Total, Total, Ilfov, Anul 2000, Numar persoane, 640
Personal sanitar mediu, Total, Total, Ilfov, Anul 2001, Numar persoane, 692
Personal sanitar mediu, Total, Total, Ilfov, Anul 2002, Numar persoane, 864
Personal sanitar mediu, Total, Total, Ilfov, Anul 2003, Numar persoane, 893
Personal sanitar mediu, Total, Total, Ilfov, Anul 2004, Numar persoane, 859
Personal sanitar mediu, Total, Total, Ilfov, Anul 2005, Numar persoane, 856
Personal sanitar mediu, Total, Total, Ilfov, Anul 2006, Numar persoane, 881
Personal sanitar mediu, Total, Total, Ilfov, Anul 2007, Numar persoane, 931
Personal sanitar mediu, Total, Total, Ilfov, Anul 2008, Numar persoane, 983
Personal sanitar mediu, Total, Total, Ilfov, Anul 2009, Numar persoane, 1015
Personal sanitar mediu, Total, Total, Ilfov, Anul 2010, Numar persoane, 858
Personal sanitar mediu, Total, Total, Ilfov, Anul 2011, Numar persoane, 829
Personal sanitar mediu, Total, Total, Ilfov, Anul 2012, Numar persoane, 869
Personal sanitar mediu, Total, Total, Ilfov, Anul 2013, Numar persoane, 895
Personal sanitar mediu, Total, Total, Ilfov, Anul 2014, Numar persoane, 905
Personal sanitar mediu, Total, Total, Ilfov, Anul 2015, Numar persoane, 956
Personal sanitar mediu, Total, Total, Ilfov, Anul 2016, Numar persoane, 1078
Personal sanitar mediu, Total, Total, Ilfov, Anul 2017, Numar persoane, 1162
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 1997, Numar persoane, 14842
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 1998, Numar persoane, 15003
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 1999, Numar persoane, 15021
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2000, Numar persoane, 16517
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2001, Numar persoane, 18877
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2002, Numar persoane, 19169
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2003, Numar persoane, 19300
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2004, Numar persoane, 19289
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2005, Numar persoane, 18174
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2006, Numar persoane, 19612
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2007, Numar persoane, 26134
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2008, Numar persoane, 18021
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2009, Numar persoane, 17931
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2010, Numar persoane, 17254
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2011, Numar persoane, 17206
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2012, Numar persoane, 17179
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2013, Numar persoane, 17271
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2014, Numar persoane, 17902
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2015, Numar persoane, 19370
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2016, Numar persoane, 20782
Personal sanitar mediu, Total, Total, Municipiul Bucuresti, Anul 2017, Numar persoane, 21521
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 1997, Numar persoane, 24821
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 1998, Numar persoane, 24874
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 1999, Numar persoane, 24107
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2000, Numar persoane, 23996
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2001, Numar persoane, 22992
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2002, Numar persoane, 23928
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2003, Numar persoane, 22886
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2004, Numar persoane, 23084
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2005, Numar persoane, 24106
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2006, Numar persoane, 24390
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2007, Numar persoane, 25165
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2008, Numar persoane, 26280
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2009, Numar persoane, 25916
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2010, Numar persoane, 26020
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2011, Numar persoane, 25757
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2012, Numar persoane, 25133
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2013, Numar persoane, 25087
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2014, Numar persoane, 25431
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2015, Numar persoane, 26475
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2016, Numar persoane, 27034
Personal sanitar mediu, Total, Total, MACROREGIUNEA PATRU, Anul 2017, Numar persoane, 28943
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 1997, Numar persoane, 12474
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 1998, Numar persoane, 12366
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 1999, Numar persoane, 12125
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2000, Numar persoane, 11993
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2001, Numar persoane, 12035
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2002, Numar persoane, 12213
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2003, Numar persoane, 11897
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2004, Numar persoane, 11948
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2005, Numar persoane, 12527
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2006, Numar persoane, 12760
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2007, Numar persoane, 12800
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2008, Numar persoane, 13274
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2009, Numar persoane, 13363
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2010, Numar persoane, 13317
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2011, Numar persoane, 12877
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2012, Numar persoane, 12831
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2013, Numar persoane, 13106
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2014, Numar persoane, 13301
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2015, Numar persoane, 13846
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2016, Numar persoane, 14095
Personal sanitar mediu, Total, Total, Regiunea SUD-VEST OLTENIA, Anul 2017, Numar persoane, 15096
Personal sanitar mediu, Total, Total, Dolj, Anul 1997, Numar persoane, 4098
Personal sanitar mediu, Total, Total, Dolj, Anul 1998, Numar persoane, 3980
Personal sanitar mediu, Total, Total, Dolj, Anul 1999, Numar persoane, 3793
Personal sanitar mediu, Total, Total, Dolj, Anul 2000, Numar persoane, 3992
Personal sanitar mediu, Total, Total, Dolj, Anul 2001, Numar persoane, 4140
Personal sanitar mediu, Total, Total, Dolj, Anul 2002, Numar persoane, 4199
Personal sanitar mediu, Total, Total, Dolj, Anul 2003, Numar persoane, 3940
Personal sanitar mediu, Total, Total, Dolj, Anul 2004, Numar persoane, 4075
Personal sanitar mediu, Total, Total, Dolj, Anul 2005, Numar persoane, 4252
Personal sanitar mediu, Total, Total, Dolj, Anul 2006, Numar persoane, 4420
Personal sanitar mediu, Total, Total, Dolj, Anul 2007, Numar persoane, 4620
Personal sanitar mediu, Total, Total, Dolj, Anul 2008, Numar persoane, 4605
Personal sanitar mediu, Total, Total, Dolj, Anul 2009, Numar persoane, 4858
Personal sanitar mediu, Total, Total, Dolj, Anul 2010, Numar persoane, 4792
Personal sanitar mediu, Total, Total, Dolj, Anul 2011, Numar persoane, 4657
Personal sanitar mediu, Total, Total, Dolj, Anul 2012, Numar persoane, 4607
Personal sanitar mediu, Total, Total, Dolj, Anul 2013, Numar persoane, 4993
Personal sanitar mediu, Total, Total, Dolj, Anul 2014, Numar persoane, 5152
Personal sanitar mediu, Total, Total, Dolj, Anul 2015, Numar persoane, 5674
Personal sanitar mediu, Total, Total, Dolj, Anul 2016, Numar persoane, 5809
Personal sanitar mediu, Total, Total, Dolj, Anul 2017, Numar persoane, 6432
Personal sanitar mediu, Total, Total, Gorj, Anul 1997, Numar persoane, 1912
Personal sanitar mediu, Total, Total, Gorj, Anul 1998, Numar persoane, 1940
Personal sanitar mediu, Total, Total, Gorj, Anul 1999, Numar persoane, 1981
Personal sanitar mediu, Total, Total, Gorj, Anul 2000, Numar persoane, 1978
Personal sanitar mediu, Total, Total, Gorj, Anul 2001, Numar persoane, 1992
Personal sanitar mediu, Total, Total, Gorj, Anul 2002, Numar persoane, 1889
Personal sanitar mediu, Total, Total, Gorj, Anul 2003, Numar persoane, 1975
Personal sanitar mediu, Total, Total, Gorj, Anul 2004, Numar persoane, 1973
Personal sanitar mediu, Total, Total, Gorj, Anul 2005, Numar persoane, 2063
Personal sanitar mediu, Total, Total, Gorj, Anul 2006, Numar persoane, 2064
Personal sanitar mediu, Total, Total, Gorj, Anul 2007, Numar persoane, 2020
Personal sanitar mediu, Total, Total, Gorj, Anul 2008, Numar persoane, 2138
Personal sanitar mediu, Total, Total, Gorj, Anul 2009, Numar persoane, 2066
Personal sanitar mediu, Total, Total, Gorj, Anul 2010, Numar persoane, 2092
Personal sanitar mediu, Total, Total, Gorj, Anul 2011, Numar persoane, 2048
Personal sanitar mediu, Total, Total, Gorj, Anul 2012, Numar persoane, 2020
Personal sanitar mediu, Total, Total, Gorj, Anul 2013, Numar persoane, 2001
Personal sanitar mediu, Total, Total, Gorj, Anul 2014, Numar persoane, 2023
Personal sanitar mediu, Total, Total, Gorj, Anul 2015, Numar persoane, 2046
Personal sanitar mediu, Total, Total, Gorj, Anul 2016, Numar persoane, 2044
Personal sanitar mediu, Total, Total, Gorj, Anul 2017, Numar persoane, 2300
Personal sanitar mediu, Total, Total, Mehedinti, Anul 1997, Numar persoane, 1581
Personal sanitar mediu, Total, Total, Mehedinti, Anul 1998, Numar persoane, 1592
Personal sanitar mediu, Total, Total, Mehedinti, Anul 1999, Numar persoane, 1560
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2000, Numar persoane, 1496
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2001, Numar persoane, 1448
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2002, Numar persoane, 1438
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2003, Numar persoane, 1422
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2004, Numar persoane, 1417
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2005, Numar persoane, 1499
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2006, Numar persoane, 1522
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2007, Numar persoane, 1453
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2008, Numar persoane, 1531
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2009, Numar persoane, 1563
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2010, Numar persoane, 1552
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2011, Numar persoane, 1480
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2012, Numar persoane, 1528
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2013, Numar persoane, 1405
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2014, Numar persoane, 1435
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2015, Numar persoane, 1477
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2016, Numar persoane, 1494
Personal sanitar mediu, Total, Total, Mehedinti, Anul 2017, Numar persoane, 1516
Personal sanitar mediu, Total, Total, Olt, Anul 1997, Numar persoane, 2386
Personal sanitar mediu, Total, Total, Olt, Anul 1998, Numar persoane, 2341
Personal sanitar mediu, Total, Total, Olt, Anul 1999, Numar persoane, 2263
Personal sanitar mediu, Total, Total, Olt, Anul 2000, Numar persoane, 2207
Personal sanitar mediu, Total, Total, Olt, Anul 2001, Numar persoane, 2221
Personal sanitar mediu, Total, Total, Olt, Anul 2002, Numar persoane, 2382
Personal sanitar mediu, Total, Total, Olt, Anul 2003, Numar persoane, 2343
Personal sanitar mediu, Total, Total, Olt, Anul 2004, Numar persoane, 2343
Personal sanitar mediu, Total, Total, Olt, Anul 2005, Numar persoane, 2351
Personal sanitar mediu, Total, Total, Olt, Anul 2006, Numar persoane, 2356
Personal sanitar mediu, Total, Total, Olt, Anul 2007, Numar persoane, 2360
Personal sanitar mediu, Total, Total, Olt, Anul 2008, Numar persoane, 2569
Personal sanitar mediu, Total, Total, Olt, Anul 2009, Numar persoane, 2512
Personal sanitar mediu, Total, Total, Olt, Anul 2010, Numar persoane, 2572
Personal sanitar mediu, Total, Total, Olt, Anul 2011, Numar persoane, 2536
Personal sanitar mediu, Total, Total, Olt, Anul 2012, Numar persoane, 2510
Personal sanitar mediu, Total, Total, Olt, Anul 2013, Numar persoane, 2496
Personal sanitar mediu, Total, Total, Olt, Anul 2014, Numar persoane, 2457
Personal sanitar mediu, Total, Total, Olt, Anul 2015, Numar persoane, 2470
Personal sanitar mediu, Total, Total, Olt, Anul 2016, Numar persoane, 2479
Personal sanitar mediu, Total, Total, Olt, Anul 2017, Numar persoane, 2535
Personal sanitar mediu, Total, Total, Valcea, Anul 1997, Numar persoane, 2497
Personal sanitar mediu, Total, Total, Valcea, Anul 1998, Numar persoane, 2513
Personal sanitar mediu, Total, Total, Valcea, Anul 1999, Numar persoane, 2528
Personal sanitar mediu, Total, Total, Valcea, Anul 2000, Numar persoane, 2320
Personal sanitar mediu, Total, Total, Valcea, Anul 2001, Numar persoane, 2234
Personal sanitar mediu, Total, Total, Valcea, Anul 2002, Numar persoane, 2305
Personal sanitar mediu, Total, Total, Valcea, Anul 2003, Numar persoane, 2217
Personal sanitar mediu, Total, Total, Valcea, Anul 2004, Numar persoane, 2140
Personal sanitar mediu, Total, Total, Valcea, Anul 2005, Numar persoane, 2362
Personal sanitar mediu, Total, Total, Valcea, Anul 2006, Numar persoane, 2398
Personal sanitar mediu, Total, Total, Valcea, Anul 2007, Numar persoane, 2347
Personal sanitar mediu, Total, Total, Valcea, Anul 2008, Numar persoane, 2431
Personal sanitar mediu, Total, Total, Valcea, Anul 2009, Numar persoane, 2364
Personal sanitar mediu, Total, Total, Valcea, Anul 2010, Numar persoane, 2309
Personal sanitar mediu, Total, Total, Valcea, Anul 2011, Numar persoane, 2156
Personal sanitar mediu, Total, Total, Valcea, Anul 2012, Numar persoane, 2166
Personal sanitar mediu, Total, Total, Valcea, Anul 2013, Numar persoane, 2211
Personal sanitar mediu, Total, Total, Valcea, Anul 2014, Numar persoane, 2234
Personal sanitar mediu, Total, Total, Valcea, Anul 2015, Numar persoane, 2179
Personal sanitar mediu, Total, Total, Valcea, Anul 2016, Numar persoane, 2269
Personal sanitar mediu, Total, Total, Valcea, Anul 2017, Numar persoane, 2313
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 1997, Numar persoane, 12347
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 1998, Numar persoane, 12508
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 1999, Numar persoane, 11982
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2000, Numar persoane, 12003
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2001, Numar persoane, 10957
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2002, Numar persoane, 11715
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2003, Numar persoane, 10989
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2004, Numar persoane, 11136
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2005, Numar persoane, 11579
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2006, Numar persoane, 11630
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2007, Numar persoane, 12365
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2008, Numar persoane, 13006
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2009, Numar persoane, 12553
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2010, Numar persoane, 12703
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2011, Numar persoane, 12880
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2012, Numar persoane, 12302
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2013, Numar persoane, 11981
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2014, Numar persoane, 12130
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2015, Numar persoane, 12629
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2016, Numar persoane, 12939
Personal sanitar mediu, Total, Total, Regiunea VEST, Anul 2017, Numar persoane, 13847
Personal sanitar mediu, Total, Total, Arad, Anul 1997, Numar persoane, 2703
Personal sanitar mediu, Total, Total, Arad, Anul 1998, Numar persoane, 2718
Personal sanitar mediu, Total, Total, Arad, Anul 1999, Numar persoane, 2643
Personal sanitar mediu, Total, Total, Arad, Anul 2000, Numar persoane, 2705
Personal sanitar mediu, Total, Total, Arad, Anul 2001, Numar persoane, 1989
Personal sanitar mediu, Total, Total, Arad, Anul 2002, Numar persoane, 2594
Personal sanitar mediu, Total, Total, Arad, Anul 2003, Numar persoane, 2199
Personal sanitar mediu, Total, Total, Arad, Anul 2004, Numar persoane, 2369
Personal sanitar mediu, Total, Total, Arad, Anul 2005, Numar persoane, 2473
Personal sanitar mediu, Total, Total, Arad, Anul 2006, Numar persoane, 2509
Personal sanitar mediu, Total, Total, Arad, Anul 2007, Numar persoane, 2684
Personal sanitar mediu, Total, Total, Arad, Anul 2008, Numar persoane, 2716
Personal sanitar mediu, Total, Total, Arad, Anul 2009, Numar persoane, 2665
Personal sanitar mediu, Total, Total, Arad, Anul 2010, Numar persoane, 2570
Personal sanitar mediu, Total, Total, Arad, Anul 2011, Numar persoane, 2443
Personal sanitar mediu, Total, Total, Arad, Anul 2012, Numar persoane, 2329
Personal sanitar mediu, Total, Total, Arad, Anul 2013, Numar persoane, 2228
Personal sanitar mediu, Total, Total, Arad, Anul 2014, Numar persoane, 2250
Personal sanitar mediu, Total, Total, Arad, Anul 2015, Numar persoane, 2422
Personal sanitar mediu, Total, Total, Arad, Anul 2016, Numar persoane, 2448
Personal sanitar mediu, Total, Total, Arad, Anul 2017, Numar persoane, 2789
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 1997, Numar persoane, 2045
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 1998, Numar persoane, 2073
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 1999, Numar persoane, 2045
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2000, Numar persoane, 2086
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2001, Numar persoane, 1883
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2002, Numar persoane, 1922
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2003, Numar persoane, 1689
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2004, Numar persoane, 1669
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2005, Numar persoane, 1754
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2006, Numar persoane, 1580
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2007, Numar persoane, 1650
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2008, Numar persoane, 2140
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2009, Numar persoane, 2071
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2010, Numar persoane, 2091
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2011, Numar persoane, 2066
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2012, Numar persoane, 2057
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2013, Numar persoane, 1833
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2014, Numar persoane, 1898
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2015, Numar persoane, 1775
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2016, Numar persoane, 1802
Personal sanitar mediu, Total, Total, Caras-Severin, Anul 2017, Numar persoane, 1844
Personal sanitar mediu, Total, Total, Hunedoara, Anul 1997, Numar persoane, 3290
Personal sanitar mediu, Total, Total, Hunedoara, Anul 1998, Numar persoane, 3360
Personal sanitar mediu, Total, Total, Hunedoara, Anul 1999, Numar persoane, 3329
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2000, Numar persoane, 3283
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2001, Numar persoane, 3262
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2002, Numar persoane, 3307
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2003, Numar persoane, 3304
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2004, Numar persoane, 3240
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2005, Numar persoane, 3167
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2006, Numar persoane, 3135
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2007, Numar persoane, 3292
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2008, Numar persoane, 3315
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2009, Numar persoane, 3127
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2010, Numar persoane, 3031
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2011, Numar persoane, 2955
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2012, Numar persoane, 2653
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2013, Numar persoane, 2653
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2014, Numar persoane, 2650
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2015, Numar persoane, 2773
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2016, Numar persoane, 2900
Personal sanitar mediu, Total, Total, Hunedoara, Anul 2017, Numar persoane, 2992
Personal sanitar mediu, Total, Total, Timis, Anul 1997, Numar persoane, 4309
Personal sanitar mediu, Total, Total, Timis, Anul 1998, Numar persoane, 4357
Personal sanitar mediu, Total, Total, Timis, Anul 1999, Numar persoane, 3965
Personal sanitar mediu, Total, Total, Timis, Anul 2000, Numar persoane, 3929
Personal sanitar mediu, Total, Total, Timis, Anul 2001, Numar persoane, 3823
Personal sanitar mediu, Total, Total, Timis, Anul 2002, Numar persoane, 3892
Personal sanitar mediu, Total, Total, Timis, Anul 2003, Numar persoane, 3797
Personal sanitar mediu, Total, Total, Timis, Anul 2004, Numar persoane, 3858
Personal sanitar mediu, Total, Total, Timis, Anul 2005, Numar persoane, 4185
Personal sanitar mediu, Total, Total, Timis, Anul 2006, Numar persoane, 4406
Personal sanitar mediu, Total, Total, Timis, Anul 2007, Numar persoane, 4739
Personal sanitar mediu, Total, Total, Timis, Anul 2008, Numar persoane, 4835
Personal sanitar mediu, Total, Total, Timis, Anul 2009, Numar persoane, 4690
Personal sanitar mediu, Total, Total, Timis, Anul 2010, Numar persoane, 5011
Personal sanitar mediu, Total, Total, Timis, Anul 2011, Numar persoane, 5416
Personal sanitar mediu, Total, Total, Timis, Anul 2012, Numar persoane, 5263
Personal sanitar mediu, Total, Total, Timis, Anul 2013, Numar persoane, 5267
Personal sanitar mediu, Total, Total, Timis, Anul 2014, Numar persoane, 5332
Personal sanitar mediu, Total, Total, Timis, Anul 2015, Numar persoane, 5659
Personal sanitar mediu, Total, Total, Timis, Anul 2016, Numar persoane, 5789
Personal sanitar mediu, Total, Total, Timis, Anul 2017, Numar persoane, 6222
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 1990, Numar persoane, 125484
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 1991, Numar persoane, 118958
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 1992, Numar persoane, 121172
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 1993, Numar persoane, 122166
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 1994, Numar persoane, 130093
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 1995, Numar persoane, 128460
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 1996, Numar persoane, 128038
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 1997, Numar persoane, 116712
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 1998, Numar persoane, 117719
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 1999, Numar persoane, 114027
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 2000, Numar persoane, 111326
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 2001, Numar persoane, 111263
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 2002, Numar persoane, 113620
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 2003, Numar persoane, 109668
Personal sanitar mediu, Proprietate publica, Total, TOTAL, Anul 2004, Numar persoane, 109131
